STUDENT ID,Biology,Chemistry,Civic Education,Commerce,Economics,English,Further Mathematics,Government,Geography,Literature in English,Mathematics,Physics,Department
,F9,A1,ABS,ABS,ABS,F9,F9,ABS,F9,ABS,A1,A1,Commercial
,ABS,ABS,ABS,F9,F9,A1,ABS,F9,ABS,ABS,F9,ABS,Science
,A1,C6,ABS,ABS,ABS,F9,C4,ABS,C5,ABS,F9,A1,Science
,B2,C6,ABS,ABS,ABS,F9,D7,ABS,A1,ABS,F9,F9,Commercial
,ABS,ABS,ABS,ABS,ABS,E8,ABS,F9,A1,F9,C5,ABS,Commercial
,A1,F9,ABS,ABS,ABS,C5,A1,ABS,C6,ABS,F9,B3,Commercial
,F9,F9,ABS,ABS,ABS,A1,F9,ABS,D7,ABS,F9,C5,Science
,F9,A1,ABS,ABS,ABS,C4,B2,ABS,C4,ABS,C6,F9,Commercial
,ABS,ABS,ABS,A1,A1,F9,ABS,F9,ABS,ABS,A1,ABS,Science
,ABS,ABS,ABS,ABS,ABS,A1,ABS,F9,E8,A1,E8,ABS,Arts
,ABS,ABS,ABS,ABS,ABS,A1,ABS,A1,A1,E8,F9,ABS,Arts
,ABS,ABS,ABS,ABS,ABS,F9,ABS,B3,A1,A1,C4,ABS,Arts
,ABS,ABS,ABS,B3,F9,C6,ABS,F9,ABS,ABS,F9,ABS,Arts
,ABS,ABS,ABS,A1,F9,C6,ABS,E8,ABS,ABS,B2,ABS,Science
,ABS,ABS,ABS,ABS,ABS,B2,ABS,E8,F9,B2,C4,ABS,Science
,ABS,ABS,ABS,ABS,ABS,D7,ABS,A1,D7,D7,F9,ABS,Arts
,E8,F9,ABS,ABS,ABS,F9,D7,ABS,F9,ABS,A1,B3,Commercial
,F9,F9,ABS,ABS,ABS,B2,C4,ABS,B3,ABS,C6,A1,Science
,ABS,ABS,ABS,C5,F9,B2,ABS,F9,ABS,ABS,A1,ABS,Science
,ABS,ABS,ABS,A1,A1,C4,ABS,F9,ABS,ABS,D7,ABS,Science
,ABS,ABS,ABS,ABS,ABS,F9,ABS,F9,A1,F9,A1,ABS,Arts
,ABS,ABS,ABS,C6,D7,F9,ABS,B3,ABS,ABS,B3,ABS,Science
,B3,F9,ABS,ABS,ABS,D7,A1,ABS,E8,ABS,D7,F9,Commercial
,ABS,ABS,ABS,F9,D7,C5,ABS,F9,ABS,ABS,A1,ABS,Arts
,A1,C6,ABS,ABS,ABS,E8,E8,ABS,A1,ABS,A1,F9,Commercial
,C6,F9,ABS,ABS,ABS,F9,E8,ABS,F9,ABS,F9,A1,Commercial
,ABS,ABS,ABS,C6,F9,A1,ABS,E8,ABS,ABS,B2,ABS,Commercial
,ABS,ABS,ABS,F9,F9,F9,ABS,A1,ABS,ABS,C5,ABS,Commercial
,ABS,ABS,ABS,ABS,ABS,F9,ABS,A1,F9,A1,F9,ABS,Arts
,A1,A1,ABS,ABS,ABS,F9,F9,ABS,F9,ABS,E8,F9,Commercial
,ABS,ABS,ABS,A1,E8,F9,ABS,F9,ABS,ABS,C5,ABS,Science
,ABS,ABS,ABS,ABS,ABS,B3,ABS,C6,D7,F9,F9,ABS,Science
,C6,E8,ABS,ABS,ABS,B3,A1,ABS,F9,ABS,E8,F9,Science
,ABS,ABS,ABS,F9,E8,C4,ABS,C4,ABS,ABS,F9,ABS,Commercial
,A1,A1,ABS,ABS,ABS,D7,E8,ABS,A1,ABS,B3,C4,Arts
,A1,F9,ABS,ABS,ABS,A1,C4,ABS,C5,ABS,E8,C4,Arts
,D7,F9,ABS,ABS,ABS,C4,A1,ABS,B3,ABS,D7,F9,Commercial
,ABS,ABS,ABS,ABS,ABS,F9,ABS,E8,D7,C5,A1,ABS,Commercial
,ABS,ABS,ABS,ABS,ABS,D7,ABS,A1,A1,F9,C6,ABS,Science
,ABS,ABS,ABS,ABS,ABS,C6,ABS,B3,D7,E8,B3,ABS,Commercial
,ABS,ABS,ABS,ABS,ABS,F9,ABS,B2,B3,F9,A1,ABS,Commercial
,ABS,ABS,ABS,A1,F9,B2,ABS,A1,ABS,ABS,F9,ABS,Science
,ABS,ABS,ABS,F9,F9,A1,ABS,B2,ABS,ABS,A1,ABS,Arts
,A1,C6,ABS,ABS,ABS,A1,D7,ABS,C6,ABS,C4,B3,Arts
,A1,A1,ABS,ABS,ABS,B2,A1,ABS,C6,ABS,F9,C5,Science
,ABS,ABS,ABS,B2,A1,A1,ABS,F9,ABS,ABS,F9,ABS,Arts
,C4,F9,ABS,ABS,ABS,E8,A1,ABS,C4,ABS,D7,D7,Commercial
,F9,E8,ABS,ABS,ABS,A1,B3,ABS,E8,ABS,A1,B2,Arts
,D7,F9,ABS,ABS,ABS,C6,A1,ABS,A1,ABS,F9,F9,Commercial
,ABS,ABS,ABS,E8,A1,D7,ABS,C4,ABS,ABS,F9,ABS,Commercial
,ABS,ABS,ABS,ABS,ABS,A1,ABS,A1,F9,F9,A1,ABS,Commercial
,ABS,ABS,ABS,A1,ABS,C5,ABS,C4,ABS,ABS,C6,ABS,Arts
,A1,A1,ABS,ABS,ABS,E8,F9,ABS,A1,ABS,B3,D7,Arts
,ABS,ABS,ABS,A1,F9,B3,ABS,C6,ABS,ABS,A1,ABS,Commercial
,ABS,ABS,ABS,ABS,ABS,B3,ABS,ABS,F9,F9,F9,ABS,Science
,ABS,ABS,ABS,B2,A1,B3,ABS,D7,ABS,ABS,F9,ABS,Arts
,ABS,ABS,ABS,ABS,ABS,A1,ABS,B3,B3,C4,F9,ABS,Arts
,ABS,ABS,ABS,ABS,ABS,F9,ABS,C5,A1,F9,F9,ABS,Arts
,ABS,ABS,ABS,ABS,ABS,B2,ABS,F9,F9,F9,A1,ABS,Commercial
,C6,E8,ABS,ABS,ABS,B3,D7,ABS,B3,ABS,F9,C5,Science
,A1,ABS,ABS,ABS,ABS,A1,C4,ABS,A1,ABS,F9,A1,Commercial
,ABS,ABS,ABS,ABS,ABS,E8,ABS,F9,A1,C4,B3,ABS,Commercial
,ABS,ABS,ABS,E8,F9,F9,ABS,C4,ABS,ABS,F9,ABS,Science
,B2,A1,ABS,ABS,ABS,A1,C6,ABS,D7,ABS,B2,B3,Commercial
,ABS,ABS,ABS,ABS,ABS,F9,ABS,D7,A1,F9,F9,ABS,Science
,A1,F9,ABS,ABS,ABS,F9,A1,ABS,B3,ABS,F9,F9,Science
,F9,F9,ABS,ABS,ABS,F9,F9,ABS,A1,ABS,A1,A1,Arts
,ABS,ABS,ABS,ABS,A1,C4,ABS,E8,ABS,ABS,C5,ABS,Commercial
,F9,A1,ABS,ABS,ABS,F9,E8,ABS,C5,ABS,B3,C4,Science
,ABS,ABS,ABS,A1,C4,F9,ABS,B3,ABS,ABS,F9,ABS,Science
,ABS,ABS,ABS,F9,C5,F9,ABS,C6,ABS,ABS,E8,ABS,Science
,ABS,ABS,ABS,ABS,ABS,B3,ABS,F9,F9,A1,F9,ABS,Science
,ABS,ABS,ABS,A1,F9,A1,ABS,B3,ABS,ABS,E8,ABS,Arts
,ABS,ABS,ABS,F9,B3,B3,ABS,C4,ABS,ABS,D7,ABS,Science
,F9,A1,ABS,ABS,ABS,B2,F9,ABS,F9,ABS,F9,F9,Arts
,B3,F9,ABS,ABS,ABS,F9,C5,ABS,F9,ABS,C5,F9,Science
,F9,F9,ABS,ABS,ABS,F9,F9,ABS,A1,ABS,F9,C5,Commercial
,ABS,ABS,ABS,ABS,ABS,B2,ABS,D7,F9,A1,A1,ABS,Science
,B3,A1,ABS,ABS,ABS,A1,D7,ABS,A1,ABS,F9,F9,Arts
,ABS,ABS,ABS,F9,F9,F9,ABS,F9,ABS,ABS,B2,ABS,Arts
,ABS,ABS,ABS,C4,F9,B2,ABS,C5,ABS,ABS,C5,ABS,Science
,ABS,ABS,ABS,F9,A1,F9,ABS,B3,ABS,ABS,A1,ABS,Commercial
,ABS,ABS,ABS,A1,F9,C5,ABS,C4,ABS,ABS,E8,ABS,Commercial
,F9,A1,ABS,ABS,ABS,D7,A1,ABS,F9,ABS,F9,F9,Science
,ABS,ABS,ABS,F9,B2,F9,ABS,C5,ABS,ABS,F9,ABS,Arts
,ABS,ABS,ABS,C4,C5,F9,ABS,D7,ABS,ABS,F9,ABS,Commercial
,ABS,ABS,ABS,ABS,ABS,A1,ABS,C4,C4,E8,D7,ABS,Arts
,ABS,ABS,ABS,C4,F9,A1,ABS,F9,ABS,ABS,B3,ABS,Arts
,ABS,ABS,ABS,ABS,ABS,B3,ABS,C5,B2,F9,C4,ABS,Arts
,B3,F9,ABS,ABS,ABS,F9,D7,ABS,F9,ABS,F9,E8,Commercial
,ABS,ABS,ABS,ABS,ABS,F9,ABS,B3,A1,A1,A1,ABS,Commercial
,ABS,ABS,ABS,ABS,ABS,F9,ABS,F9,F9,F9,F9,ABS,Science
,A1,A1,ABS,ABS,ABS,F9,F9,ABS,F9,ABS,F9,A1,Arts
,ABS,ABS,ABS,C5,F9,C6,ABS,F9,ABS,ABS,F9,ABS,Arts
,ABS,ABS,ABS,ABS,ABS,F9,ABS,F9,E8,D7,F9,ABS,Science
,ABS,ABS,ABS,ABS,ABS,F9,ABS,F9,C4,A1,F9,ABS,Commercial
,ABS,ABS,ABS,C5,F9,A1,ABS,A1,ABS,ABS,A1,ABS,Commercial
,A1,F9,ABS,ABS,ABS,F9,A1,ABS,A1,ABS,A1,F9,Arts
,B2,A1,ABS,ABS,ABS,A1,C6,ABS,F9,ABS,A1,E8,Science
,ABS,ABS,ABS,C6,F9,B3,ABS,A1,ABS,ABS,F9,ABS,Science
,B2,A1,ABS,ABS,ABS,F9,C4,ABS,C6,ABS,F9,B2,Commercial
,ABS,ABS,ABS,F9,E8,A1,ABS,F9,ABS,ABS,A1,ABS,Arts
,ABS,ABS,ABS,A1,E8,E8,ABS,F9,ABS,ABS,A1,ABS,Commercial
,ABS,ABS,ABS,ABS,ABS,B3,ABS,F9,A1,C5,C4,ABS,Commercial
,F9,B3,ABS,ABS,ABS,F9,A1,ABS,E8,ABS,A1,C6,Science
,ABS,ABS,ABS,F9,A1,F9,ABS,F9,ABS,ABS,F9,ABS,Arts
,ABS,ABS,ABS,ABS,ABS,A1,ABS,C4,C5,A1,F9,ABS,Arts
,ABS,ABS,ABS,B3,A1,A1,ABS,A1,ABS,ABS,F9,ABS,Science
,ABS,ABS,ABS,ABS,ABS,F9,ABS,A1,F9,F9,F9,ABS,Science
,ABS,ABS,ABS,A1,C5,D7,ABS,A1,ABS,ABS,A1,ABS,Arts
,ABS,ABS,ABS,A1,D7,B2,ABS,A1,ABS,ABS,F9,ABS,Science
,ABS,ABS,ABS,F9,A1,A1,ABS,A1,ABS,ABS,F9,ABS,Commercial
,ABS,ABS,ABS,A1,F9,D7,ABS,F9,ABS,ABS,F9,ABS,Science
,ABS,ABS,ABS,C6,B3,F9,ABS,C5,ABS,ABS,E8,ABS,Commercial
,ABS,ABS,ABS,A1,C6,D7,ABS,ABS,ABS,ABS,C5,ABS,Commercial
,ABS,ABS,ABS,ABS,ABS,A1,ABS,B3,A1,B3,C5,ABS,Science
,ABS,ABS,ABS,ABS,ABS,F9,ABS,F9,F9,E8,F9,ABS,Arts
,A1,F9,ABS,ABS,ABS,A1,F9,ABS,A1,ABS,F9,F9,Science
,D7,A1,ABS,ABS,ABS,F9,A1,ABS,B3,ABS,B3,A1,Commercial
,F9,F9,ABS,ABS,ABS,B2,F9,ABS,A1,ABS,C4,A1,Science
,F9,A1,ABS,ABS,ABS,A1,A1,ABS,ABS,ABS,C6,F9,Commercial
,ABS,ABS,ABS,ABS,ABS,F9,ABS,A1,A1,E8,F9,ABS,Science
,C4,F9,ABS,ABS,ABS,F9,F9,ABS,A1,ABS,F9,A1,Arts
,B2,F9,ABS,ABS,ABS,B3,F9,ABS,F9,ABS,B2,C6,Science
,ABS,ABS,ABS,ABS,ABS,A1,ABS,E8,F9,C5,A1,ABS,Arts
,C6,C5,ABS,ABS,ABS,A1,C6,ABS,F9,ABS,B2,D7,Arts
,ABS,ABS,ABS,C6,A1,F9,ABS,A1,ABS,ABS,C6,ABS,Science
,A1,B3,ABS,ABS,ABS,F9,A1,ABS,A1,ABS,F9,C6,Arts
,ABS,ABS,ABS,B2,A1,A1,ABS,F9,ABS,ABS,A1,ABS,Commercial
,F9,B3,ABS,ABS,ABS,A1,B3,ABS,C5,ABS,B3,A1,Science
,D7,B3,ABS,ABS,ABS,F9,F9,ABS,A1,ABS,B3,F9,Science
,ABS,ABS,ABS,C6,A1,A1,ABS,B2,ABS,ABS,F9,ABS,Science
,ABS,ABS,ABS,F9,C4,B2,ABS,A1,ABS,ABS,E8,ABS,Arts
,ABS,ABS,ABS,C4,A1,F9,ABS,F9,ABS,ABS,F9,ABS,Science
,ABS,ABS,ABS,ABS,ABS,B3,ABS,C4,C6,F9,B2,ABS,Science
,ABS,ABS,ABS,B3,F9,F9,ABS,E8,ABS,ABS,F9,ABS,Commercial
,F9,F9,ABS,ABS,ABS,B3,F9,ABS,F9,ABS,F9,F9,Science
,ABS,ABS,ABS,D7,A1,F9,ABS,F9,ABS,ABS,C5,ABS,Arts
,B2,F9,ABS,ABS,ABS,A1,D7,ABS,F9,ABS,C6,C6,Commercial
,B3,F9,ABS,ABS,ABS,C5,B2,ABS,F9,ABS,F9,B2,Arts
,F9,F9,ABS,ABS,ABS,A1,A1,ABS,F9,ABS,A1,F9,Science
,A1,F9,ABS,ABS,ABS,A1,F9,ABS,A1,ABS,F9,F9,Arts
,A1,A1,ABS,ABS,ABS,D7,A1,ABS,C4,ABS,A1,F9,Commercial
,ABS,ABS,ABS,ABS,ABS,A1,ABS,E8,E8,C5,F9,ABS,Commercial
,ABS,ABS,ABS,ABS,ABS,F9,ABS,A1,B2,F9,A1,ABS,Science
,ABS,ABS,ABS,F9,C5,F9,ABS,F9,ABS,ABS,B3,ABS,Arts
,F9,F9,ABS,ABS,ABS,A1,F9,ABS,A1,ABS,F9,F9,Arts
,C6,F9,ABS,ABS,ABS,F9,B3,ABS,C4,ABS,F9,F9,Science
,ABS,ABS,ABS,ABS,ABS,F9,ABS,C4,F9,D7,F9,ABS,Commercial
,C5,F9,ABS,ABS,ABS,E8,A1,ABS,F9,ABS,F9,A1,Science
,A1,F9,ABS,ABS,ABS,A1,C5,ABS,F9,ABS,C6,F9,Arts
,ABS,ABS,ABS,A1,F9,F9,ABS,F9,ABS,ABS,C6,ABS,Arts
,B3,A1,ABS,ABS,ABS,F9,D7,ABS,F9,ABS,A1,C6,Science
,ABS,ABS,ABS,F9,E8,C4,ABS,C5,ABS,ABS,F9,ABS,Science
,ABS,ABS,ABS,ABS,ABS,F9,ABS,C5,D7,F9,F9,ABS,Arts
,ABS,ABS,ABS,A1,C4,F9,ABS,F9,ABS,ABS,A1,ABS,Science
,F9,F9,ABS,ABS,ABS,F9,A1,ABS,A1,ABS,F9,A1,Arts
,A1,A1,ABS,ABS,ABS,D7,D7,ABS,B3,ABS,F9,B2,Arts
,A1,C4,ABS,ABS,ABS,F9,A1,ABS,A1,ABS,A1,F9,Arts
,ABS,ABS,ABS,ABS,ABS,A1,ABS,F9,F9,A1,A1,ABS,Science
,A1,C6,ABS,ABS,ABS,F9,C5,ABS,A1,ABS,F9,A1,Arts
,ABS,ABS,ABS,ABS,ABS,C5,ABS,F9,F9,A1,D7,ABS,Commercial
,ABS,ABS,ABS,ABS,ABS,A1,ABS,C5,B3,C4,D7,ABS,Commercial
,E8,A1,ABS,ABS,ABS,B3,A1,ABS,D7,ABS,A1,F9,Commercial
,ABS,ABS,ABS,ABS,ABS,A1,ABS,C6,B3,D7,A1,ABS,Arts
,F9,B3,ABS,ABS,ABS,F9,F9,ABS,B3,ABS,D7,C4,Arts
,ABS,ABS,ABS,ABS,ABS,A1,ABS,F9,F9,C6,C5,ABS,Commercial
,C6,A1,ABS,ABS,ABS,A1,A1,ABS,A1,ABS,F9,C4,Arts
,F9,F9,ABS,ABS,ABS,D7,E8,ABS,C5,ABS,D7,F9,Science
,A1,B3,ABS,ABS,ABS,E8,A1,ABS,A1,ABS,F9,F9,Commercial
,F9,F9,ABS,ABS,ABS,F9,F9,ABS,C4,ABS,A1,B2,Science
,A1,D7,ABS,ABS,ABS,A1,D7,ABS,A1,ABS,B2,A1,Arts
,ABS,ABS,ABS,B2,A1,C6,ABS,A1,ABS,ABS,C4,ABS,Commercial
,ABS,ABS,ABS,A1,C6,A1,ABS,A1,ABS,ABS,A1,ABS,Commercial
,F9,A1,ABS,ABS,ABS,C5,F9,ABS,B2,ABS,F9,D7,Arts
,ABS,ABS,ABS,B3,D7,F9,ABS,F9,ABS,ABS,B3,ABS,Arts
,ABS,ABS,ABS,A1,A1,F9,ABS,C4,ABS,ABS,A1,ABS,Arts
,ABS,ABS,ABS,A1,A1,D7,ABS,C6,ABS,ABS,F9,ABS,Commercial
,C5,A1,ABS,ABS,ABS,A1,F9,ABS,F9,ABS,F9,F9,Arts
,ABS,ABS,ABS,ABS,ABS,C6,ABS,F9,B3,A1,A1,ABS,Science
,ABS,ABS,ABS,ABS,ABS,A1,ABS,F9,A1,C5,F9,ABS,Arts
,ABS,ABS,ABS,E8,C6,A1,ABS,A1,ABS,ABS,F9,ABS,Arts
,ABS,ABS,ABS,E8,A1,A1,ABS,F9,ABS,ABS,C6,ABS,Science
,ABS,ABS,ABS,ABS,ABS,F9,ABS,F9,F9,A1,C6,ABS,Arts
,ABS,ABS,ABS,B2,A1,F9,ABS,A1,ABS,ABS,A1,ABS,Arts
,ABS,ABS,ABS,ABS,ABS,F9,ABS,F9,F9,F9,A1,ABS,Commercial
,B3,F9,ABS,ABS,ABS,A1,F9,ABS,A1,ABS,A1,F9,Science
,ABS,ABS,ABS,ABS,ABS,C4,ABS,F9,F9,ABS,A1,ABS,Arts
,ABS,ABS,ABS,ABS,ABS,F9,ABS,C4,F9,A1,F9,ABS,Arts
,ABS,ABS,ABS,B2,C5,A1,ABS,A1,ABS,ABS,F9,ABS,Science
,ABS,ABS,ABS,ABS,ABS,F9,ABS,F9,A1,C4,E8,ABS,Science
,ABS,ABS,ABS,ABS,ABS,A1,ABS,E8,C6,D7,C6,ABS,Commercial
,ABS,ABS,ABS,ABS,ABS,F9,ABS,A1,A1,F9,F9,ABS,Science
,F9,A1,ABS,ABS,ABS,D7,C5,ABS,F9,ABS,A1,F9,Commercial
,A1,F9,ABS,ABS,ABS,C4,F9,ABS,B3,ABS,F9,C6,Commercial
,ABS,ABS,ABS,ABS,ABS,C6,ABS,F9,F9,E8,A1,ABS,Arts
,ABS,ABS,ABS,F9,F9,F9,ABS,C4,ABS,ABS,F9,ABS,Arts
,ABS,ABS,ABS,C4,F9,B3,ABS,A1,ABS,ABS,C5,ABS,Arts
,ABS,ABS,ABS,ABS,ABS,A1,ABS,F9,F9,F9,C6,ABS,Arts
,ABS,ABS,ABS,F9,F9,A1,ABS,E8,ABS,ABS,A1,ABS,Commercial
,ABS,ABS,ABS,ABS,ABS,C4,ABS,F9,A1,A1,F9,ABS,Arts
,F9,B2,ABS,ABS,ABS,A1,F9,ABS,E8,ABS,F9,B3,Commercial
,ABS,ABS,ABS,D7,B2,A1,ABS,F9,ABS,ABS,F9,ABS,Science
,ABS,ABS,ABS,ABS,ABS,F9,ABS,A1,F9,F9,A1,ABS,Arts
,F9,B3,ABS,ABS,ABS,F9,E8,ABS,F9,ABS,A1,E8,Commercial
,E8,F9,ABS,ABS,ABS,A1,A1,ABS,A1,ABS,F9,A1,Arts
,ABS,ABS,ABS,ABS,ABS,D7,ABS,F9,A1,D7,E8,ABS,Arts
,ABS,ABS,ABS,A1,E8,F9,ABS,A1,ABS,ABS,C5,ABS,Commercial
,ABS,ABS,ABS,A1,E8,C4,ABS,C5,ABS,ABS,A1,ABS,Arts
,ABS,ABS,ABS,ABS,ABS,F9,ABS,C5,F9,B3,A1,ABS,Commercial
,A1,F9,ABS,ABS,ABS,B2,F9,ABS,A1,ABS,F9,C6,Arts
,ABS,ABS,ABS,A1,C6,F9,ABS,F9,ABS,ABS,E8,ABS,Arts
,F9,A1,ABS,ABS,ABS,E8,C5,ABS,C5,ABS,B2,B3,Science
,C6,C5,ABS,ABS,ABS,E8,B2,ABS,B2,ABS,D7,F9,Commercial
,ABS,ABS,ABS,F9,F9,E8,ABS,A1,ABS,ABS,E8,ABS,Commercial
,ABS,ABS,ABS,A1,F9,F9,ABS,B2,ABS,ABS,F9,ABS,Science
,ABS,ABS,ABS,ABS,ABS,A1,ABS,E8,F9,E8,F9,ABS,Arts
,F9,B3,ABS,ABS,ABS,F9,E8,ABS,A1,ABS,A1,A1,Science
,ABS,ABS,ABS,B2,F9,F9,ABS,A1,ABS,ABS,F9,ABS,Science
,ABS,ABS,ABS,A1,F9,C5,ABS,A1,ABS,ABS,F9,ABS,Science
,ABS,ABS,ABS,ABS,ABS,F9,ABS,A1,F9,F9,D7,ABS,Commercial
,ABS,ABS,ABS,A1,C4,C4,ABS,A1,ABS,ABS,F9,ABS,Commercial
,F9,F9,ABS,ABS,ABS,A1,B3,ABS,F9,ABS,C5,ABS,Arts
,ABS,ABS,ABS,ABS,ABS,A1,ABS,A1,A1,A1,A1,ABS,Science
,ABS,ABS,ABS,ABS,ABS,F9,ABS,F9,C4,F9,C5,ABS,Commercial
,ABS,ABS,ABS,A1,A1,C5,ABS,ABS,ABS,ABS,A1,ABS,Commercial
,C6,B3,ABS,ABS,ABS,F9,C5,ABS,F9,ABS,A1,F9,Commercial
,ABS,ABS,ABS,ABS,ABS,C6,ABS,A1,E8,D7,F9,ABS,Science
,F9,F9,ABS,ABS,ABS,F9,B3,ABS,F9,ABS,C5,A1,Science
,A1,F9,ABS,ABS,ABS,F9,B3,ABS,A1,ABS,F9,A1,Arts
,ABS,ABS,ABS,F9,A1,A1,ABS,F9,ABS,ABS,F9,ABS,Commercial
,ABS,ABS,ABS,A1,D7,F9,ABS,A1,ABS,ABS,B2,ABS,Science
,F9,A1,ABS,ABS,ABS,F9,C5,ABS,A1,ABS,C6,B2,Science
,ABS,ABS,ABS,ABS,ABS,A1,ABS,B3,F9,A1,D7,ABS,Science
,ABS,ABS,ABS,C6,A1,F9,ABS,C5,ABS,ABS,F9,ABS,Commercial
,ABS,ABS,ABS,F9,F9,A1,ABS,C4,ABS,ABS,E8,ABS,Commercial
,F9,F9,ABS,ABS,ABS,C5,F9,ABS,B3,ABS,C5,D7,Arts
,C6,E8,ABS,ABS,ABS,C6,F9,ABS,E8,ABS,A1,F9,Arts
,ABS,ABS,ABS,ABS,ABS,C5,ABS,F9,A1,A1,B3,ABS,Arts
,F9,C6,ABS,ABS,ABS,F9,D7,ABS,F9,ABS,A1,F9,Commercial
,ABS,ABS,ABS,ABS,ABS,A1,ABS,F9,F9,A1,A1,ABS,Commercial
,ABS,ABS,ABS,ABS,ABS,F9,ABS,C5,B3,B3,B2,ABS,Arts
,ABS,ABS,ABS,ABS,ABS,B2,ABS,A1,F9,F9,A1,ABS,Commercial
,F9,A1,ABS,ABS,ABS,A1,F9,ABS,A1,ABS,F9,C5,Commercial
,ABS,ABS,ABS,A1,B2,F9,ABS,C4,ABS,ABS,F9,ABS,Commercial
,D7,F9,ABS,ABS,ABS,F9,F9,ABS,D7,ABS,B3,C6,Commercial
,ABS,ABS,ABS,ABS,ABS,F9,ABS,F9,A1,F9,E8,ABS,Commercial
,F9,F9,ABS,ABS,ABS,A1,B3,ABS,F9,ABS,B2,F9,Arts
,C6,C4,ABS,ABS,ABS,A1,F9,ABS,F9,ABS,A1,B3,Science
,F9,D7,ABS,ABS,ABS,C4,C5,ABS,A1,ABS,C5,A1,Commercial
,ABS,ABS,ABS,ABS,ABS,A1,ABS,F9,A1,F9,B3,ABS,Arts
,ABS,ABS,ABS,C5,F9,E8,ABS,F9,ABS,ABS,A1,ABS,Commercial
,D7,A1,ABS,ABS,ABS,C6,F9,ABS,F9,ABS,A1,F9,Arts
,ABS,ABS,ABS,ABS,ABS,C4,ABS,A1,F9,A1,C4,ABS,Science
,ABS,ABS,ABS,F9,B2,A1,ABS,B2,ABS,ABS,B3,ABS,Arts
,ABS,ABS,ABS,ABS,ABS,A1,ABS,A1,B3,A1,B3,ABS,Science
,ABS,ABS,ABS,ABS,ABS,F9,ABS,F9,C6,C5,F9,ABS,Commercial
,C6,A1,ABS,ABS,ABS,F9,A1,ABS,B3,ABS,F9,A1,Science
,ABS,ABS,ABS,F9,B3,F9,ABS,A1,ABS,ABS,A1,ABS,Science
,ABS,ABS,ABS,ABS,ABS,F9,ABS,D7,B3,F9,D7,ABS,Arts
,B3,B3,ABS,ABS,ABS,F9,E8,ABS,E8,ABS,D7,F9,Arts
,ABS,ABS,ABS,A1,F9,C5,ABS,A1,ABS,ABS,C4,ABS,Commercial
,ABS,ABS,ABS,ABS,ABS,A1,ABS,B3,F9,F9,C5,ABS,Commercial
,C5,A1,ABS,ABS,ABS,A1,F9,ABS,A1,ABS,A1,B3,Commercial
,ABS,ABS,ABS,C4,A1,F9,ABS,E8,ABS,ABS,F9,ABS,Arts
,A1,C6,ABS,ABS,ABS,B3,F9,ABS,A1,ABS,C5,B2,Science
,ABS,ABS,ABS,F9,B2,A1,ABS,F9,ABS,ABS,E8,ABS,Arts
,ABS,ABS,ABS,ABS,ABS,A1,ABS,F9,A1,A1,F9,ABS,Science
,ABS,ABS,ABS,ABS,ABS,F9,ABS,F9,F9,A1,A1,ABS,Commercial
,C5,A1,ABS,ABS,ABS,F9,A1,ABS,F9,ABS,C6,B3,Commercial
,ABS,ABS,ABS,C4,D7,F9,ABS,A1,ABS,ABS,F9,ABS,Science
,ABS,ABS,ABS,ABS,A1,F9,ABS,D7,ABS,ABS,F9,ABS,Commercial
,F9,F9,ABS,ABS,ABS,B2,E8,ABS,C5,ABS,C5,A1,Commercial
,ABS,ABS,ABS,A1,F9,F9,ABS,A1,ABS,ABS,F9,ABS,Arts
,A1,A1,ABS,ABS,ABS,A1,B2,ABS,F9,ABS,B2,B3,Arts
,ABS,ABS,ABS,F9,F9,C5,ABS,F9,ABS,ABS,F9,ABS,Arts
,ABS,ABS,ABS,F9,C4,F9,ABS,F9,ABS,ABS,E8,ABS,Arts
,ABS,ABS,ABS,F9,A1,A1,ABS,C6,ABS,ABS,A1,ABS,Commercial
,ABS,ABS,ABS,ABS,ABS,F9,ABS,B3,B2,A1,A1,ABS,Commercial
,C6,A1,ABS,ABS,ABS,F9,A1,ABS,C5,ABS,F9,F9,Arts
,A1,D7,ABS,ABS,ABS,ABS,A1,ABS,ABS,ABS,A1,C4,Science
,ABS,ABS,ABS,ABS,ABS,E8,ABS,C5,C5,ABS,F9,ABS,Science
,C5,F9,ABS,ABS,ABS,F9,F9,ABS,C6,ABS,B3,E8,Science
,ABS,ABS,ABS,A1,F9,C5,ABS,C6,ABS,ABS,A1,ABS,Commercial
,ABS,ABS,ABS,ABS,ABS,C4,ABS,F9,A1,F9,B3,ABS,Commercial
,F9,B2,ABS,ABS,ABS,F9,F9,ABS,F9,ABS,F9,A1,Arts
,ABS,ABS,ABS,F9,F9,C5,ABS,F9,ABS,ABS,F9,ABS,Arts
,ABS,ABS,ABS,ABS,ABS,F9,ABS,A1,A1,E8,A1,ABS,Arts
,ABS,ABS,ABS,ABS,ABS,F9,ABS,F9,B2,C4,F9,ABS,Commercial
,F9,A1,ABS,ABS,ABS,A1,B2,ABS,F9,ABS,C5,F9,Commercial
,ABS,ABS,ABS,ABS,ABS,C6,ABS,A1,F9,F9,F9,ABS,Commercial
,ABS,ABS,ABS,ABS,ABS,A1,ABS,F9,A1,F9,A1,ABS,Commercial
,ABS,ABS,ABS,F9,A1,F9,ABS,F9,ABS,ABS,B2,ABS,Arts
,D7,A1,ABS,ABS,ABS,F9,A1,ABS,F9,ABS,D7,F9,Commercial
